,country,latitude,longitude,category
87,South_Africa,-28.462500000000762,30.237500000001454,people_no_lights
88,South_Africa,-28.145833333334096,26.895833333334764,people_no_lights
89,South_Africa,-27.995833333334094,30.729166666668124,people_no_lights
90,South_Africa,-27.379166666667423,31.55416666666813,people_no_lights
91,South_Africa,-26.870833333334087,27.879166666668105,people_no_lights
92,South_Africa,-26.854166666667417,26.862500000001432,people_no_lights
93,South_Africa,-26.56250000000075,29.079166666668115,people_no_lights
94,South_Africa,-26.48750000000075,29.454166666668115,people_no_lights
95,South_Africa,-26.379166666667416,28.92916666666811,people_no_lights
96,South_Africa,-25.99583333333408,29.04583333333478,people_no_lights
97,Sri_Lanka,8.495833333332822,81.18750000000178,people_no_lights
98,Sri_Lanka,8.595833333332823,81.22083333333511,people_no_lights
99,Tanzania,-9.804166666667303,37.929166666668166,people_no_lights
100,Tanzania,-5.78750000000061,38.29583333333484,people_no_lights
101,Tanzania,-5.462500000000607,37.37916666666816,people_no_lights
102,Tanzania,-5.095833333333938,29.812500000001446,people_no_lights
103,Tanzania,-4.245833333333932,30.129166666668116,people_no_lights
104,Tunisia,34.312499999999666,8.412500000001277,people_no_lights
105,Tunisia,34.38749999999966,8.820833333334614,people_no_lights
106,Tunisia,34.38749999999966,8.162500000001275,people_no_lights
107,Tunisia,35.72916666666634,10.004166666667954,people_no_lights
108,Thailand,13.27083333333286,100.06250000000193,people_no_lights
109,Thailand,16.32083333333288,98.85416666666859,people_no_lights
110,Thailand,16.454166666666215,100.90416666666862,people_no_lights
111,Thailand,18.179166666666227,103.22083333333529,people_no_lights
112,Uganda,-0.3291666666672324,32.72083333333478,people_no_lights
113,Uganda,-0.26250000000056506,32.43750000000144,people_no_lights
114,Uganda,2.754166666666122,33.30416666666812,people_no_lights
115,Algeria,27.754166666666286,9.17916666666795,lights_no_people
116,Algeria,28.62083333333296,7.662500000001273,lights_no_people
117,Algeria,29.695833333332967,6.704166666667932,lights_no_people
118,Algeria,31.754166666666315,6.0458333333345955,lights_no_people
119,Algeria,34.695833333333,-1.9041666666654598,lights_no_people
120,Argentina,-34.354166666667474,-58.92083333333251,lights_no_people
121,Argentina,-33.1375000000008,-60.66249999999919,lights_no_people
122,Argentina,-32.30416666666746,-58.07083333333251,lights_no_people
123,Argentina,-29.77083333333411,-57.079166666665834,lights_no_people
124,Argentina,-27.37916666666743,-55.82916666666583,lights_no_people
125,Argentina,-27.31250000000076,-55.83749999999916,lights_no_people
126,Argentina,-25.504166666667416,-54.61249999999915,lights_no_people
127,Argentina,-25.32083333333408,-57.53749999999917,lights_no_people
128,Argentina,-25.287500000000747,-54.09583333333248,lights_no_people
129,Burkina_Faso,11.062499999999503,-0.2541666666654372,lights_no_people
130,Burkina_Faso,12.36249999999951,-1.529166666665446,lights_no_people
131,Ghana,5.312499999999463,-2.020833333332116,lights_no_people
132,Ghana,5.587499999999465,-0.37083333333210433,lights_no_people
133,Ghana,6.80416666666614,-1.5708333333321127,lights_no_people
134,Guatemala,13.954166666666195,-90.79583333333272,lights_no_people
135,Guatemala,14.670833333332867,-90.67916666666606,lights_no_people
136,Guatemala,14.97083333333287,-91.42916666666606,lights_no_people
137,Guatemala,15.312499999999538,-91.4874999999994,lights_no_people
138,Guatemala,17.045833333332883,-90.57916666666605,lights_no_people
139,Indonesia,-7.637500000000625,111.18750000000196,lights_no_people
140,Indonesia,-7.262500000000621,109.18750000000196,lights_no_people
141,Indonesia,-5.354166666667275,104.98750000000193,lights_no_people
142,Ivory_Coast,4.762499999999467,-6.65416666666548,lights_no_people
143,Ivory_Coast,5.254166666666137,-4.079166666665463,lights_no_people
144,Ivory_Coast,6.8874999999994815,-6.454166666665479,lights_no_people
145,Ivory_Coast,6.945833333332815,-7.595833333332154,lights_no_people
146,Kenya,-1.0208333333339148,37.0125000000015,lights_no_people
147,Kenya,0.21249999999942748,37.88750000000151,lights_no_people
148,Kenya,0.37916666666609533,34.54583333333482,lights_no_people
149,Madagascar,-23.370833333334065,43.804166666668195,lights_no_people
150,Madagascar,-18.9125000000007,47.52083333333489,lights_no_people
151,Malawi,-15.912500000000673,35.03750000000148,lights_no_people
152,Malawi,-15.779166666667338,35.02916666666815,lights_no_people
153,Malawi,-15.720833333334005,35.779166666668154,lights_no_people
154,Malawi,-15.670833333334006,35.779166666668154,lights_no_people
155,Malawi,-15.28750000000067,35.779166666668154,lights_no_people
156,Malawi,-13.96250000000066,33.77916666666814,lights_no_people
157,Malawi,-11.445833333333976,34.00416666666814,lights_no_people
158,Mexico,17.854166666666217,-93.13749999999942,lights_no_people
159,Mexico,18.120833333332886,-94.27083333333276,lights_no_people
160,Mexico,18.645833333332888,-92.17083333333274,lights_no_people
161,Mexico,19.512499999999562,-98.96249999999945,lights_no_people
162,Mexico,25.737499999999606,-100.52916666666613,lights_no_people
163,Mexico,25.82916666666627,-100.16249999999947,lights_no_people
164,Mexico,25.87083333333294,-100.31249999999946,lights_no_people
165,Mexico,25.954166666666275,-97.47083333333278,lights_no_people
166,Mexico,26.179166666666276,-98.24583333333278,lights_no_people
167,Mexico,26.18749999999961,-98.26249999999945,lights_no_people
168,Mexico,27.59583333333295,-99.48749999999946,lights_no_people
169,Mexico,29.379166666666297,-100.91249999999947,lights_no_people
170,Mexico,31.695833333332978,-106.27083333333283,lights_no_people
171,Mexico,31.837499999999647,-106.42916666666618,lights_no_people
172,Mexico,31.86249999999965,-106.57083333333284,lights_no_people
173,Mexico,32.64583333333299,-117.05416666666625,lights_no_people
174,Mexico,32.68749999999965,-114.62916666666624,lights_no_people
175,Mexico,32.795833333332986,-115.56249999999957,lights_no_people
176,Mozambique,-23.937500000000725,35.354166666668135,lights_no_people
177,Mozambique,-19.220833333334028,34.17916666666813,lights_no_people
178,Mozambique,-19.112500000000693,33.470833333334795,lights_no_people
179,Mozambique,-14.812500000000664,40.1375000000015,lights_no_people
180,Nigeria,4.437499999999462,6.337500000001284,lights_no_people
181,Nigeria,4.570833333332796,7.037500000001289,lights_no_people
182,Nigeria,4.637499999999465,6.245833333334616,lights_no_people
183,Nigeria,5.020833333332799,6.287500000001284,lights_no_people
184,Nigeria,5.687499999999471,6.504166666667952,lights_no_people
185,The_Philippines,14.129166666666194,121.20416666666873,lights_no_people
186,The_Philippines,15.195833333332867,120.52083333333539,lights_no_people
187,The_Philippines,15.354166666666202,120.88750000000205,lights_no_people
188,Puerto_Rico,18.454166666666232,-65.99583333333256,lights_no_people
189,Rwanda,-1.9458333333339217,30.079166666668108,lights_no_people
190,South_Africa,-29.329166666667437,27.5041666666681,lights_no_people
191,South_Africa,-28.779166666667432,32.01250000000147,lights_no_people
192,South_Africa,-26.56250000000075,29.17083333333478,lights_no_people
193,South_Africa,-25.712500000000745,27.3541666666681,lights_no_people
194,South_Africa,-25.687500000000746,28.02083333333477,lights_no_people
195,South_Africa,-24.64583333333407,25.912500000001423,lights_no_people
196,South_Africa,-23.9791666666674,31.129166666668127,lights_no_people
197,Sri_Lanka,8.354166666666154,80.3958333333351,lights_no_people
198,Tanzania,-3.162500000000592,37.487500000001496,lights_no_people
199,Tunisia,35.73749999999967,10.770833333334627,lights_no_people
200,Thailand,5.645833333332808,101.49583333333528,lights_no_people
201,Thailand,5.645833333332808,101.27916666666862,lights_no_people
202,Thailand,5.645833333332808,101.24583333333528,lights_no_people
203,Thailand,13.337499999999526,100.1541666666686,lights_no_people
204,Thailand,15.16249999999954,105.62916666666864,lights_no_people
205,Thailand,15.204166666666207,105.62916666666864,lights_no_people
206,Thailand,17.62083333333289,101.11250000000194,lights_no_people
207,Thailand,17.712499999999558,101.16250000000194,lights_no_people
208,Thailand,18.437499999999563,97.32916666666858,lights_no_people
209,Thailand,20.462499999999576,100.1541666666686,lights_no_people
210,Thailand,20.462499999999576,100.06250000000193,lights_no_people
211,Uganda,0.13749999999943796,30.029166666668093,lights_no_people
212,Uganda,0.22916666666610475,30.07083333333476,lights_no_people
213,Uganda,0.320833333332772,29.904166666668093,lights_no_people
214,Uganda,1.0291666666661103,34.237500000001454,lights_no_people
215,Uganda,1.0374999999994436,34.28750000000146,lights_no_people
216,Uganda,3.579166666666128,34.13750000000145,lights_no_people
